time,flow,hour,day_of_week,is_holiday,neighbor_flow
2018-01-02 19:00:00,313.0,19,1,0,340.0
2018-01-02 19:05:00,293.0,19,1,0,234.0
2018-01-02 19:10:00,257.0,19,1,0,160.0
2018-01-02 19:15:00,233.0,19,1,0,249.0
2018-01-02 19:20:00,221.0,19,1,0,244.0
2018-01-02 19:25:00,218.0,19,1,0,245.0
2018-01-02 19:30:00,217.0,19,1,0,238.0
2018-01-02 19:35:00,272.0,19,1,0,209.0
2018-01-02 19:40:00,237.0,19,1,0,214.0
2018-01-02 19:45:00,221.0,19,1,0,237.0
2018-01-02 19:50:00,235.0,19,1,0,213.0
2018-01-02 19:55:00,232.0,19,1,0,157.0
2018-01-02 20:00:00,194.0,20,1,0,272.0
2018-01-02 20:05:00,221.0,20,1,0,240.0
2018-01-02 20:10:00,233.0,20,1,0,190.0
2018-01-02 20:15:00,205.0,20,1,0,177.0
2018-01-02 20:20:00,170.0,20,1,0,182.0
2018-01-02 20:25:00,233.0,20,1,0,201.0
2018-01-02 20:30:00,201.0,20,1,0,226.0
2018-01-02 20:35:00,190.0,20,1,0,234.0
2018-01-02 20:40:00,214.0,20,1,0,234.0
2018-01-02 20:45:00,193.0,20,1,0,172.0
2018-01-02 20:50:00,196.0,20,1,0,207.0
2018-01-02 20:55:00,180.0,20,1,0,162.0
2018-01-02 21:00:00,186.0,21,1,0,218.0
2018-01-02 21:05:00,195.0,21,1,0,177.0
2018-01-02 21:10:00,187.0,21,1,0,207.0
2018-01-02 21:15:00,174.0,21,1,0,204.0
2018-01-02 21:20:00,165.0,21,1,0,211.0
2018-01-02 21:25:00,152.0,21,1,0,190.0
2018-01-02 21:30:00,169.0,21,1,0,211.0
2018-01-02 21:35:00,189.0,21,1,0,196.0
2018-01-02 21:40:00,150.0,21,1,0,192.0
2018-01-02 21:45:00,187.0,21,1,0,182.0
2018-01-02 21:50:00,169.0,21,1,0,201.0
2018-01-02 21:55:00,173.0,21,1,0,157.0
2018-01-02 22:00:00,117.0,22,1,0,177.0
2018-01-02 22:05:00,167.0,22,1,0,146.0
2018-01-02 22:10:00,140.0,22,1,0,179.0
2018-01-02 22:15:00,156.0,22,1,0,184.0
2018-01-02 22:20:00,158.0,22,1,0,167.0
2018-01-02 22:25:00,162.0,22,1,0,155.0
2018-01-02 22:30:00,160.0,22,1,0,156.0
2018-01-02 22:35:00,148.0,22,1,0,140.0
2018-01-02 22:40:00,139.0,22,1,0,143.0
2018-01-02 22:45:00,119.0,22,1,0,122.0
2018-01-02 22:50:00,142.0,22,1,0,116.0
2018-01-02 22:55:00,121.0,22,1,0,92.0
2018-01-02 23:00:00,98.0,23,1,0,116.0
2018-01-02 23:05:00,102.0,23,1,0,101.0
2018-01-02 23:10:00,98.0,23,1,0,93.0
2018-01-02 23:15:00,92.0,23,1,0,99.0
2018-01-02 23:20:00,87.0,23,1,0,98.0
2018-01-02 23:25:00,85.0,23,1,0,87.0
2018-01-02 23:30:00,81.0,23,1,0,92.0
2018-01-02 23:35:00,106.0,23,1,0,80.0
2018-01-02 23:40:00,86.0,23,1,0,84.0
2018-01-02 23:45:00,96.0,23,1,0,61.0
2018-01-02 23:50:00,65.0,23,1,0,67.0
2018-01-02 23:55:00,69.0,23,1,0,64.0
2018-01-03 00:00:00,74.0,0,2,0,78.0
2018-01-03 00:05:00,61.0,0,2,0,61.0
2018-01-03 00:10:00,56.0,0,2,0,64.0
2018-01-03 00:15:00,57.0,0,2,0,72.0
2018-01-03 00:20:00,48.0,0,2,0,68.0
2018-01-03 00:25:00,66.0,0,2,0,62.0
2018-01-03 00:30:00,58.0,0,2,0,53.0
2018-01-03 00:35:00,40.0,0,2,0,53.0
2018-01-03 00:40:00,52.0,0,2,0,47.0
2018-01-03 00:45:00,55.0,0,2,0,44.0
2018-01-03 00:50:00,52.0,0,2,0,50.0
2018-01-03 00:55:00,43.0,0,2,0,49.0
2018-01-03 01:00:00,51.0,1,2,0,45.0
2018-01-03 01:05:00,54.0,1,2,0,38.0
2018-01-03 01:10:00,51.0,1,2,0,35.0
2018-01-03 01:15:00,36.0,1,2,0,47.0
2018-01-03 01:20:00,46.0,1,2,0,41.0
2018-01-03 01:25:00,44.0,1,2,0,40.0
2018-01-03 01:30:00,50.0,1,2,0,26.0
2018-01-03 01:35:00,26.0,1,2,0,32.0
2018-01-03 01:40:00,44.0,1,2,0,30.0
2018-01-03 01:45:00,32.0,1,2,0,17.0
2018-01-03 01:50:00,24.0,1,2,0,26.0
2018-01-03 01:55:00,38.0,1,2,0,32.0
2018-01-03 02:00:00,33.0,2,2,0,37.0
2018-01-03 02:05:00,25.0,2,2,0,35.0
2018-01-03 02:10:00,34.0,2,2,0,31.0
2018-01-03 02:15:00,36.0,2,2,0,43.0
2018-01-03 02:20:00,48.0,2,2,0,25.0
2018-01-03 02:25:00,27.0,2,2,0,39.0
2018-01-03 02:30:00,25.0,2,2,0,31.0
2018-01-03 02:35:00,36.0,2,2,0,30.0
2018-01-03 02:40:00,43.0,2,2,0,25.0
2018-01-03 02:45:00,47.0,2,2,0,31.0
2018-01-03 02:50:00,32.0,2,2,0,30.0
2018-01-03 02:55:00,29.0,2,2,0,25.0
2018-01-03 03:00:00,30.0,3,2,0,34.0
2018-01-03 03:05:00,53.0,3,2,0,27.0
2018-01-03 03:10:00,36.0,3,2,0,29.0
2018-01-03 03:15:00,32.0,3,2,0,41.0
2018-01-03 03:20:00,55.0,3,2,0,42.0
2018-01-03 03:25:00,67.0,3,2,0,46.0
2018-01-03 03:30:00,51.0,3,2,0,36.0
2018-01-03 03:35:00,45.0,3,2,0,63.0
2018-01-03 03:40:00,66.0,3,2,0,54.0
2018-01-03 03:45:00,59.0,3,2,0,49.0
2018-01-03 03:50:00,66.0,3,2,0,45.0
2018-01-03 03:55:00,64.0,3,2,0,60.0
2018-01-03 04:00:00,79.0,4,2,0,77.0
2018-01-03 04:05:00,77.0,4,2,0,74.0
2018-01-03 04:10:00,102.0,4,2,0,87.0
2018-01-03 04:15:00,93.0,4,2,0,99.0
2018-01-03 04:20:00,108.0,4,2,0,84.0
2018-01-03 04:25:00,131.0,4,2,0,117.0
2018-01-03 04:30:00,148.0,4,2,0,116.0
2018-01-03 04:35:00,135.0,4,2,0,132.0
2018-01-03 04:40:00,187.0,4,2,0,110.0
2018-01-03 04:45:00,127.0,4,2,0,151.0
2018-01-03 04:50:00,159.0,4,2,0,129.0
2018-01-03 04:55:00,176.0,4,2,0,119.0
2018-01-03 05:00:00,134.0,5,2,0,143.0
2018-01-03 05:05:00,179.0,5,2,0,149.0
2018-01-03 05:10:00,195.0,5,2,0,166.0
2018-01-03 05:15:00,176.0,5,2,0,187.0
2018-01-03 05:20:00,233.0,5,2,0,204.0
2018-01-03 05:25:00,198.0,5,2,0,185.0
2018-01-03 05:30:00,256.0,5,2,0,167.0
2018-01-03 05:35:00,178.0,5,2,0,208.0
2018-01-03 05:40:00,283.0,5,2,0,221.0
2018-01-03 05:45:00,301.0,5,2,0,224.0
2018-01-03 05:50:00,299.0,5,2,0,227.0
2018-01-03 05:55:00,247.0,5,2,0,188.0
2018-01-03 06:00:00,211.0,6,2,0,236.0
2018-01-03 06:05:00,283.0,6,2,0,204.0
2018-01-03 06:10:00,200.0,6,2,0,214.0
2018-01-03 06:15:00,310.0,6,2,0,214.0
2018-01-03 06:20:00,339.0,6,2,0,217.0
2018-01-03 06:25:00,283.0,6,2,0,199.0
2018-01-03 06:30:00,339.0,6,2,0,286.0
2018-01-03 06:35:00,371.0,6,2,0,243.0
2018-01-03 06:40:00,354.0,6,2,0,311.0
2018-01-03 06:45:00,396.0,6,2,0,368.0
2018-01-03 06:50:00,454.0,6,2,0,281.0
2018-01-03 06:55:00,371.0,6,2,0,268.0
2018-01-03 07:00:00,376.0,7,2,0,414.0
2018-01-03 07:05:00,386.0,7,2,0,463.0
2018-01-03 07:10:00,531.0,7,2,0,398.0
2018-01-03 07:15:00,439.0,7,2,0,472.0
2018-01-03 07:20:00,528.0,7,2,0,361.0
2018-01-03 07:25:00,499.0,7,2,0,414.0
2018-01-03 07:30:00,493.0,7,2,0,315.0
2018-01-03 07:35:00,462.0,7,2,0,273.0
2018-01-03 07:40:00,519.0,7,2,0,323.0
2018-01-03 07:45:00,486.0,7,2,0,336.0
2018-01-03 07:50:00,510.0,7,2,0,401.0
2018-01-03 07:55:00,468.0,7,2,0,214.0
2018-01-03 08:00:00,477.0,8,2,0,266.0
2018-01-03 08:05:00,374.0,8,2,0,344.0
2018-01-03 08:10:00,360.0,8,2,0,380.0
2018-01-03 08:15:00,335.0,8,2,0,367.0
2018-01-03 08:20:00,336.0,8,2,0,302.0
2018-01-03 08:25:00,378.0,8,2,0,316.0
2018-01-03 08:30:00,427.0,8,2,0,326.0
2018-01-03 08:35:00,383.0,8,2,0,250.0
2018-01-03 08:40:00,409.0,8,2,0,288.0
2018-01-03 08:45:00,320.0,8,2,0,346.0
2018-01-03 08:50:00,353.0,8,2,0,260.0
2018-01-03 08:55:00,304.0,8,2,0,249.0
2018-01-03 09:00:00,291.0,9,2,0,213.0
2018-01-03 09:05:00,372.0,9,2,0,233.0
2018-01-03 09:10:00,334.0,9,2,0,250.0
2018-01-03 09:15:00,337.0,9,2,0,319.0
2018-01-03 09:20:00,379.0,9,2,0,339.0
2018-01-03 09:25:00,337.0,9,2,0,278.0
2018-01-03 09:30:00,376.0,9,2,0,234.0
2018-01-03 09:35:00,340.0,9,2,0,202.0
2018-01-03 09:40:00,358.0,9,2,0,327.0
2018-01-03 09:45:00,429.0,9,2,0,302.0
2018-01-03 09:50:00,357.0,9,2,0,175.0
2018-01-03 09:55:00,392.0,9,2,0,258.0
2018-01-03 10:00:00,214.0,10,2,0,288.0
2018-01-03 10:05:00,277.0,10,2,0,283.0
2018-01-03 10:10:00,323.0,10,2,0,246.0
2018-01-03 10:15:00,313.0,10,2,0,234.0
2018-01-03 10:20:00,378.0,10,2,0,163.0
2018-01-03 10:25:00,323.0,10,2,0,288.0
2018-01-03 10:30:00,368.0,10,2,0,308.0
2018-01-03 10:35:00,316.0,10,2,0,292.0
2018-01-03 10:40:00,316.0,10,2,0,289.0
2018-01-03 10:45:00,357.0,10,2,0,254.0
2018-01-03 10:50:00,375.0,10,2,0,267.0
2018-01-03 10:55:00,342.0,10,2,0,268.0
2018-01-03 11:00:00,296.0,11,2,0,269.0
2018-01-03 11:05:00,290.0,11,2,0,207.0
2018-01-03 11:10:00,287.0,11,2,0,284.0
2018-01-03 11:15:00,247.0,11,2,0,176.0
2018-01-03 11:20:00,391.0,11,2,0,121.0
2018-01-03 11:25:00,313.0,11,2,0,179.0
2018-01-03 11:30:00,319.0,11,2,0,257.0
2018-01-03 11:35:00,295.0,11,2,0,215.0
2018-01-03 11:40:00,348.0,11,2,0,345.0
2018-01-03 11:45:00,356.0,11,2,0,235.0
2018-01-03 11:50:00,306.0,11,2,0,297.0
2018-01-03 11:55:00,319.0,11,2,0,210.0
2018-01-03 12:00:00,310.0,12,2,0,270.0
2018-01-03 12:05:00,266.0,12,2,0,344.0
2018-01-03 12:10:00,337.0,12,2,0,282.0
2018-01-03 12:15:00,336.0,12,2,0,260.0
2018-01-03 12:20:00,341.0,12,2,0,279.0
2018-01-03 12:25:00,359.0,12,2,0,200.0
2018-01-03 12:30:00,245.0,12,2,0,366.0
2018-01-03 12:35:00,288.0,12,2,0,239.0
2018-01-03 12:40:00,362.0,12,2,0,303.0
2018-01-03 12:45:00,353.0,12,2,0,372.0
2018-01-03 12:50:00,266.0,12,2,0,303.0
2018-01-03 12:55:00,254.0,12,2,0,269.0
2018-01-03 13:00:00,303.0,13,2,0,253.0
2018-01-03 13:05:00,312.0,13,2,0,330.0
2018-01-03 13:10:00,348.0,13,2,0,291.0
2018-01-03 13:15:00,333.0,13,2,0,312.0
2018-01-03 13:20:00,323.0,13,2,0,146.0
2018-01-03 13:25:00,337.0,13,2,0,254.0
2018-01-03 13:30:00,286.0,13,2,0,393.0
2018-01-03 13:35:00,372.0,13,2,0,348.0
2018-01-03 13:40:00,400.0,13,2,0,394.0
2018-01-03 13:45:00,406.0,13,2,0,354.0
2018-01-03 13:50:00,251.0,13,2,0,306.0
2018-01-03 13:55:00,374.0,13,2,0,338.0
2018-01-03 14:00:00,354.0,14,2,0,338.0
2018-01-03 14:05:00,353.0,14,2,0,312.0
2018-01-03 14:10:00,409.0,14,2,0,398.0
2018-01-03 14:15:00,358.0,14,2,0,394.0
2018-01-03 14:20:00,344.0,14,2,0,408.0
2018-01-03 14:25:00,300.0,14,2,0,303.0
2018-01-03 14:30:00,327.0,14,2,0,296.0
2018-01-03 14:35:00,381.0,14,2,0,323.0
2018-01-03 14:40:00,323.0,14,2,0,322.0
2018-01-03 14:45:00,362.0,14,2,0,444.0
2018-01-03 14:50:00,389.0,14,2,0,333.0
2018-01-03 14:55:00,312.0,14,2,0,337.0
2018-01-03 15:00:00,348.0,15,2,0,259.0
2018-01-03 15:05:00,387.0,15,2,0,403.0
2018-01-03 15:10:00,341.0,15,2,0,278.0
2018-01-03 15:15:00,412.0,15,2,0,268.0
2018-01-03 15:20:00,338.0,15,2,0,321.0
2018-01-03 15:25:00,410.0,15,2,0,341.0
2018-01-03 15:30:00,375.0,15,2,0,356.0
2018-01-03 15:35:00,370.0,15,2,0,393.0
2018-01-03 15:40:00,360.0,15,2,0,285.0
2018-01-03 15:45:00,381.0,15,2,0,354.0
2018-01-03 15:50:00,286.0,15,2,0,384.0
2018-01-03 15:55:00,355.0,15,2,0,400.0
2018-01-03 16:00:00,386.0,16,2,0,398.0
2018-01-03 16:05:00,344.0,16,2,0,362.0
2018-01-03 16:10:00,373.0,16,2,0,435.0
2018-01-03 16:15:00,272.0,16,2,0,386.0
2018-01-03 16:20:00,350.0,16,2,0,463.0
2018-01-03 16:25:00,388.0,16,2,0,396.0
2018-01-03 16:30:00,361.0,16,2,0,440.0
2018-01-03 16:35:00,329.0,16,2,0,469.0
2018-01-03 16:40:00,399.0,16,2,0,394.0
2018-01-03 16:45:00,361.0,16,2,0,473.0
2018-01-03 16:50:00,392.0,16,2,0,433.0
2018-01-03 16:55:00,414.0,16,2,0,452.0
2018-01-03 17:00:00,369.0,17,2,0,398.0
2018-01-03 17:05:00,320.0,17,2,0,486.0
2018-01-03 17:10:00,299.0,17,2,0,449.0
2018-01-03 17:15:00,455.0,17,2,0,552.0
2018-01-03 17:20:00,430.0,17,2,0,455.0
2018-01-03 17:25:00,328.0,17,2,0,455.0
2018-01-03 17:30:00,358.0,17,2,0,416.0
2018-01-03 17:35:00,421.0,17,2,0,396.0
2018-01-03 17:40:00,386.0,17,2,0,343.0
2018-01-03 17:45:00,434.0,17,2,0,439.0
2018-01-03 17:50:00,407.0,17,2,0,366.0
2018-01-03 17:55:00,325.0,17,2,0,407.0
2018-01-03 18:00:00,361.0,18,2,0,378.0
2018-01-03 18:05:00,335.0,18,2,0,336.0
2018-01-03 18:10:00,327.0,18,2,0,361.0
2018-01-03 18:15:00,345.0,18,2,0,390.0
2018-01-03 18:20:00,355.0,18,2,0,291.0
2018-01-03 18:25:00,348.0,18,2,0,368.0
2018-01-03 18:30:00,323.0,18,2,0,259.0
2018-01-03 18:35:00,330.0,18,2,0,292.0
2018-01-03 18:40:00,337.0,18,2,0,375.0
2018-01-03 18:45:00,265.0,18,2,0,317.0
2018-01-03 18:50:00,256.0,18,2,0,257.0
2018-01-03 18:55:00,213.0,18,2,0,290.0
2018-01-03 19:00:00,288.0,19,2,0,234.0
2018-01-03 19:05:00,219.0,19,2,0,279.0
2018-01-03 19:10:00,241.0,19,2,0,335.0
2018-01-03 19:15:00,251.0,19,2,0,224.0
2018-01-03 19:20:00,262.0,19,2,0,303.0
2018-01-03 19:25:00,225.0,19,2,0,229.0
2018-01-03 19:30:00,214.0,19,2,0,185.0
2018-01-03 19:35:00,199.0,19,2,0,231.0
2018-01-03 19:40:00,219.0,19,2,0,241.0
2018-01-03 19:45:00,206.0,19,2,0,173.0
2018-01-03 19:50:00,219.0,19,2,0,224.0
2018-01-03 19:55:00,191.0,19,2,0,212.0
2018-01-03 20:00:00,179.0,20,2,0,219.0
2018-01-03 20:05:00,196.0,20,2,0,196.0
2018-01-03 20:10:00,195.0,20,2,0,185.0
2018-01-03 20:15:00,185.0,20,2,0,222.0
2018-01-03 20:20:00,206.0,20,2,0,153.0
2018-01-03 20:25:00,181.0,20,2,0,218.0
2018-01-03 20:30:00,183.0,20,2,0,135.0
2018-01-03 20:35:00,190.0,20,2,0,194.0
2018-01-03 20:40:00,162.0,20,2,0,171.0
2018-01-03 20:45:00,178.0,20,2,0,147.0
2018-01-03 20:50:00,200.0,20,2,0,165.0
2018-01-03 20:55:00,141.0,20,2,0,150.0
2018-01-03 21:00:00,156.0,21,2,0,161.0
2018-01-03 21:05:00,170.0,21,2,0,142.0
2018-01-03 21:10:00,187.0,21,2,0,167.0
2018-01-03 21:15:00,159.0,21,2,0,160.0
2018-01-03 21:20:00,146.0,21,2,0,150.0
2018-01-03 21:25:00,149.0,21,2,0,159.0
2018-01-03 21:30:00,176.0,21,2,0,122.0
2018-01-03 21:35:00,135.0,21,2,0,169.0
2018-01-03 21:40:00,190.0,21,2,0,197.0
2018-01-03 21:45:00,177.0,21,2,0,128.0
2018-01-03 21:50:00,140.0,21,2,0,157.0
2018-01-03 21:55:00,133.0,21,2,0,187.0
2018-01-03 22:00:00,126.0,22,2,0,104.0
2018-01-03 22:05:00,152.0,22,2,0,117.0
2018-01-03 22:10:00,147.0,22,2,0,152.0
2018-01-03 22:15:00,171.0,22,2,0,117.0
2018-01-03 22:20:00,128.0,22,2,0,165.0
2018-01-03 22:25:00,133.0,22,2,0,128.0
2018-01-03 22:30:00,114.0,22,2,0,118.0
2018-01-03 22:35:00,137.0,22,2,0,126.0
2018-01-03 22:40:00,123.0,22,2,0,129.0
2018-01-03 22:45:00,134.0,22,2,0,136.0
2018-01-03 22:50:00,107.0,22,2,0,142.0
2018-01-03 22:55:00,131.0,22,2,0,107.0
2018-01-03 23:00:00,112.0,23,2,0,106.0
2018-01-03 23:05:00,141.0,23,2,0,97.0
2018-01-03 23:10:00,112.0,23,2,0,117.0
2018-01-03 23:15:00,106.0,23,2,0,81.0
2018-01-03 23:20:00,93.0,23,2,0,79.0
2018-01-03 23:25:00,85.0,23,2,0,80.0
2018-01-03 23:30:00,88.0,23,2,0,72.0
2018-01-03 23:35:00,75.0,23,2,0,75.0
2018-01-03 23:40:00,75.0,23,2,0,85.0
2018-01-03 23:45:00,86.0,23,2,0,72.0
2018-01-03 23:50:00,74.0,23,2,0,78.0
2018-01-03 23:55:00,62.0,23,2,0,64.0
2018-01-04 00:00:00,56.0,0,3,0,78.0
2018-01-04 00:05:00,83.0,0,3,0,64.0
2018-01-04 00:10:00,65.0,0,3,0,56.0
2018-01-04 00:15:00,53.0,0,3,0,61.0
2018-01-04 00:20:00,39.0,0,3,0,53.0
2018-01-04 00:25:00,53.0,0,3,0,58.0
2018-01-04 00:30:00,54.0,0,3,0,54.0
2018-01-04 00:35:00,69.0,0,3,0,38.0
2018-01-04 00:40:00,31.0,0,3,0,42.0
2018-01-04 00:45:00,45.0,0,3,0,39.0
2018-01-04 00:50:00,31.0,0,3,0,46.0
2018-01-04 00:55:00,32.0,0,3,0,41.0
2018-01-04 01:00:00,45.0,1,3,0,36.0
2018-01-04 01:05:00,55.0,1,3,0,41.0
2018-01-04 01:10:00,42.0,1,3,0,31.0
2018-01-04 01:15:00,30.0,1,3,0,33.0
2018-01-04 01:20:00,57.0,1,3,0,32.0
2018-01-04 01:25:00,36.0,1,3,0,34.0
2018-01-04 01:30:00,21.0,1,3,0,33.0
2018-01-04 01:35:00,42.0,1,3,0,27.0
2018-01-04 01:40:00,21.0,1,3,0,34.0
2018-01-04 01:45:00,37.0,1,3,0,32.0
2018-01-04 01:50:00,28.0,1,3,0,24.0
2018-01-04 01:55:00,23.0,1,3,0,22.0
2018-01-04 02:00:00,29.0,2,3,0,21.0
2018-01-04 02:05:00,30.0,2,3,0,35.0
2018-01-04 02:10:00,32.0,2,3,0,27.0
2018-01-04 02:15:00,36.0,2,3,0,30.0
2018-01-04 02:20:00,29.0,2,3,0,25.0
2018-01-04 02:25:00,25.0,2,3,0,28.0
2018-01-04 02:30:00,31.0,2,3,0,35.0
2018-01-04 02:35:00,40.0,2,3,0,33.0
2018-01-04 02:40:00,27.0,2,3,0,33.0
2018-01-04 02:45:00,38.0,2,3,0,35.0
2018-01-04 02:50:00,35.0,2,3,0,40.0
2018-01-04 02:55:00,58.0,2,3,0,40.0
2018-01-04 03:00:00,41.0,3,3,0,27.0
2018-01-04 03:05:00,24.0,3,3,0,26.0
2018-01-04 03:10:00,27.0,3,3,0,24.0
2018-01-04 03:15:00,49.0,3,3,0,28.0
2018-01-04 03:20:00,38.0,3,3,0,40.0
2018-01-04 03:25:00,36.0,3,3,0,48.0
2018-01-04 03:30:00,60.0,3,3,0,36.0
2018-01-04 03:35:00,50.0,3,3,0,43.0
2018-01-04 03:40:00,67.0,3,3,0,48.0
2018-01-04 03:45:00,67.0,3,3,0,43.0
2018-01-04 03:50:00,62.0,3,3,0,59.0
2018-01-04 03:55:00,62.0,3,3,0,58.0
2018-01-04 04:00:00,52.0,4,3,0,64.0
2018-01-04 04:05:00,75.0,4,3,0,80.0
2018-01-04 04:10:00,72.0,4,3,0,88.0
2018-01-04 04:15:00,98.0,4,3,0,97.0
2018-01-04 04:20:00,114.0,4,3,0,103.0
2018-01-04 04:25:00,122.0,4,3,0,113.0
2018-01-04 04:30:00,121.0,4,3,0,122.0
2018-01-04 04:35:00,163.0,4,3,0,117.0
2018-01-04 04:40:00,154.0,4,3,0,131.0
2018-01-04 04:45:00,166.0,4,3,0,136.0
2018-01-04 04:50:00,162.0,4,3,0,153.0
2018-01-04 04:55:00,173.0,4,3,0,150.0
2018-01-04 05:00:00,186.0,5,3,0,141.0
2018-01-04 05:05:00,178.0,5,3,0,145.0
2018-01-04 05:10:00,208.0,5,3,0,142.0
2018-01-04 05:15:00,171.0,5,3,0,189.0
2018-01-04 05:20:00,199.0,5,3,0,186.0
2018-01-04 05:25:00,223.0,5,3,0,166.0
2018-01-04 05:30:00,218.0,5,3,0,179.0
2018-01-04 05:35:00,192.0,5,3,0,183.0
2018-01-04 05:40:00,246.0,5,3,0,230.0
2018-01-04 05:45:00,285.0,5,3,0,186.0
2018-01-04 05:50:00,238.0,5,3,0,206.0
2018-01-04 05:55:00,245.0,5,3,0,198.0
2018-01-04 06:00:00,233.0,6,3,0,222.0
2018-01-04 06:05:00,254.0,6,3,0,242.0
2018-01-04 06:10:00,278.0,6,3,0,191.0
2018-01-04 06:15:00,260.0,6,3,0,270.0
2018-01-04 06:20:00,325.0,6,3,0,193.0
2018-01-04 06:25:00,318.0,6,3,0,303.0
2018-01-04 06:30:00,330.0,6,3,0,240.0
2018-01-04 06:35:00,350.0,6,3,0,350.0
2018-01-04 06:40:00,351.0,6,3,0,418.0
2018-01-04 06:45:00,387.0,6,3,0,311.0
2018-01-04 06:50:00,402.0,6,3,0,395.0
2018-01-04 06:55:00,407.0,6,3,0,368.0
2018-01-04 07:00:00,417.0,7,3,0,462.0
2018-01-04 07:05:00,454.0,7,3,0,346.0
2018-01-04 07:10:00,469.0,7,3,0,475.0
2018-01-04 07:15:00,524.0,7,3,0,550.0
2018-01-04 07:20:00,468.0,7,3,0,436.0
2018-01-04 07:25:00,557.0,7,3,0,274.0
2018-01-04 07:30:00,513.0,7,3,0,399.0
2018-01-04 07:35:00,458.0,7,3,0,420.0
2018-01-04 07:40:00,454.0,7,3,0,296.0
2018-01-04 07:45:00,423.0,7,3,0,342.0
2018-01-04 07:50:00,390.0,7,3,0,331.0
2018-01-04 07:55:00,411.0,7,3,0,352.0
2018-01-04 08:00:00,427.0,8,3,0,354.0
2018-01-04 08:05:00,390.0,8,3,0,335.0
2018-01-04 08:10:00,374.0,8,3,0,268.0
2018-01-04 08:15:00,459.0,8,3,0,394.0
2018-01-04 08:20:00,416.0,8,3,0,345.0
2018-01-04 08:25:00,380.0,8,3,0,372.0
2018-01-04 08:30:00,352.0,8,3,0,311.0
2018-01-04 08:35:00,311.0,8,3,0,318.0
2018-01-04 08:40:00,351.0,8,3,0,280.0
2018-01-04 08:45:00,336.0,8,3,0,304.0
2018-01-04 08:50:00,376.0,8,3,0,280.0
2018-01-04 08:55:00,339.0,8,3,0,326.0
2018-01-04 09:00:00,311.0,9,3,0,137.0
2018-01-04 09:05:00,369.0,9,3,0,244.0
2018-01-04 09:10:00,301.0,9,3,0,335.0
2018-01-04 09:15:00,319.0,9,3,0,240.0
2018-01-04 09:20:00,372.0,9,3,0,225.0
2018-01-04 09:25:00,360.0,9,3,0,320.0
2018-01-04 09:30:00,356.0,9,3,0,184.0
2018-01-04 09:35:00,401.0,9,3,0,127.0
2018-01-04 09:40:00,343.0,9,3,0,230.0
2018-01-04 09:45:00,407.0,9,3,0,237.0
2018-01-04 09:50:00,379.0,9,3,0,229.0
2018-01-04 09:55:00,341.0,9,3,0,167.0
2018-01-04 10:00:00,323.0,10,3,0,242.0
2018-01-04 10:05:00,394.0,10,3,0,243.0
2018-01-04 10:10:00,355.0,10,3,0,204.0
2018-01-04 10:15:00,339.0,10,3,0,170.0
2018-01-04 10:20:00,310.0,10,3,0,211.0
2018-01-04 10:25:00,353.0,10,3,0,301.0
2018-01-04 10:30:00,368.0,10,3,0,323.0
2018-01-04 10:35:00,363.0,10,3,0,255.0
2018-01-04 10:40:00,261.0,10,3,0,252.0
2018-01-04 10:45:00,280.0,10,3,0,312.0
2018-01-04 10:50:00,349.0,10,3,0,246.0
2018-01-04 10:55:00,341.0,10,3,0,276.0
2018-01-04 11:00:00,258.0,11,3,0,235.0
2018-01-04 11:05:00,226.0,11,3,0,344.0
2018-01-04 11:10:00,334.0,11,3,0,352.0
2018-01-04 11:15:00,314.0,11,3,0,302.0
2018-01-04 11:20:00,308.0,11,3,0,271.0
2018-01-04 11:25:00,304.0,11,3,0,196.0
2018-01-04 11:30:00,336.0,11,3,0,296.0
2018-01-04 11:35:00,312.0,11,3,0,280.0
2018-01-04 11:40:00,326.0,11,3,0,267.0
2018-01-04 11:45:00,348.0,11,3,0,205.0
2018-01-04 11:50:00,367.0,11,3,0,288.0
2018-01-04 11:55:00,241.0,11,3,0,284.0
2018-01-04 12:00:00,219.0,12,3,0,288.0
2018-01-04 12:05:00,283.0,12,3,0,205.0
2018-01-04 12:10:00,311.0,12,3,0,173.0
2018-01-04 12:15:00,336.0,12,3,0,294.0
2018-01-04 12:20:00,253.0,12,3,0,302.0
2018-01-04 12:25:00,319.0,12,3,0,199.0
2018-01-04 12:30:00,353.0,12,3,0,283.0
2018-01-04 12:35:00,317.0,12,3,0,238.0
2018-01-04 12:40:00,272.0,12,3,0,215.0
2018-01-04 12:45:00,360.0,12,3,0,357.0
2018-01-04 12:50:00,343.0,12,3,0,345.0
2018-01-04 12:55:00,264.0,12,3,0,311.0
2018-01-04 13:00:00,249.0,13,3,0,287.0
2018-01-04 13:05:00,287.0,13,3,0,299.0
2018-01-04 13:10:00,313.0,13,3,0,178.0
2018-01-04 13:15:00,331.0,13,3,0,247.0
2018-01-04 13:20:00,253.0,13,3,0,285.0
2018-01-04 13:25:00,221.0,13,3,0,338.0
2018-01-04 13:30:00,363.0,13,3,0,225.0
2018-01-04 13:35:00,320.0,13,3,0,194.0
2018-01-04 13:40:00,358.0,13,3,0,317.0
2018-01-04 13:45:00,273.0,13,3,0,272.0
2018-01-04 13:50:00,331.0,13,3,0,364.0
2018-01-04 13:55:00,343.0,13,3,0,251.0
2018-01-04 14:00:00,366.0,14,3,0,318.0
